,gameId,playId,nflId,frameId,frameType,jerseyNumber,club_x,event,inMotionAtBallSnap,shiftSinceLineset,motionSinceLineset,wasRunningRoute,routeRan,yardsToGo,possessionTeam,defensiveTeam,yardlineNumber,absoluteYardlineNumber,pff_manZone,position,o_std,dir_std,x_std,y_std,s_std,a_std,dis_std,los_std,num_qbs,num_rbs,num_tes,num_wrs,num_lbs,num_dbs,playerType,delta_x,delta_y,delta_s,delta_a,delta_dir,delta_o,distFromLOS,numWRsLeft,numWRsRight,club_y,x_ball,y_ball,distFromBall,fieldSide,nflId_closest_DEF,min_def_distance,expectedPointsAdded,max_speed,mean_speed,motionType_orig,offenseFormation_orig,motionType_fly,motionType_jet,motionType_orbit,motionType_other,motionType_return,motionType_short,is_EMPTY,is_I_FORM,is_JUMBO,is_PISTOL,is_SHOTGUN,is_SINGLEBACK,is_2x1,is_2x2,is_3x1,is_3x2,is_4x1,down_1,down_2,down_3,down_4,quarter_1,quarter_2,quarter_3,quarter_4
27,2022100207,3274,53074.0,122,SNAP,15.0,TEN,ball_snap,,True,,1.0,GO,8,TEN,IND,44,66,Man,WR,241.26999999999998,347.77,51.91,15.343333333333334,0.1,0.02,0.02,54,2,2.0,2.0,6.0,2.0,10.0,WR,0.6199999999999903,-13.030000000000001,-5.67,-0.09,167.59999999999997,57.40999999999997,2.0900000000000034,2,2,football,53.5100021362305,26.473332722981734,11.1299993896484,right,45287.0,6.498692176122829,-0.30764010956045496,10.06,5.107236842105263,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28,2022100206,101,41246.0,109,SNAP,13.0,HOU,ball_snap,False,False,True,1.0,OUT,5,HOU,LAC,30,40,Man,WR,89.82,167.23000000000002,37.45,20.09,0.05,0.05,0.02,40,1,1.0,1.0,3.0,1.0,6.0,WR,,,,,,,2.549999999999997,2,2,football,39.7599983215332,29.6200008392334,9.530000839233399,right,42935.0,6.1492113315448815,-0.30753558831721856,10.25,4.3961968490598,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
29,2022100206,155,53506.0,83,SNAP,5.0,LAC,ball_snap,True,False,True,1.0,CROSS,11,LAC,HOU,26,36,Man,WR,210.87,173.96000000000004,81.33,37.29333333333334,4.87,3.72,0.47,84,2,2.0,2.0,6.0,2.0,10.0,WR,-0.04999999999999716,-0.46999999999999886,0.4500000000000002,-0.7600000000000002,1.0199999999999818,-3.7199999999999704,2.6700000000000017,2,2,football,84.0299987792969,29.663333257039437,-7.6300000762939,left,44964.0,7.362078510855476,-0.6747229631757362,9.89,3.926236394420705,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
30,2022100206,938,53506.0,145,SNAP,5.0,LAC,ball_snap,True,False,True,1.0,CROSS,5,LAC,HOU,30,80,Man,WR,347.11,351.4100000000001,76.37,15.85,7.3,0.87,0.73,80,2,2.0,2.0,6.0,2.0,10.0,WR,-0.45999999999999375,-15.520000000000001,4.06,-3.54,143.23000000000002,198.86,3.6299999999999955,2,2,football,79.4000015258789,23.9200000762939,8.0700000762939,right,44964.0,7.624499983605482,-0.6747229631757362,9.89,3.926236394420705,return,SINGLEBACK,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
31,2022100206,1307,44819.0,50,SNAP,81.0,LAC,ball_snap,True,False,True,1.0,CROSS,10,LAC,HOU,32,42,Man,WR,79.59000000000003,102.5,40.39,34.68,1.25,2.1,0.12,42,1,1.0,1.0,3.0,1.0,5.0,WR,,,,,,,1.6099999999999994,2,2,football,40.1599998474121,23.25,-11.43,left,54468.0,8.962912473074807,1.32778592198156,9.85,4.335374746350723,other,SINGLEBACK,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
32,2022100206,1702,41246.0,128,SNAP,13.0,HOU,ball_snap,,True,,1.0,GO,5,HOU,LAC,28,38,Man,WR,256.58,184.79000000000002,80.28,38.38333333333334,0.02,0.01,0.01,82,1,1.0,1.0,3.0,1.0,6.0,WR,,,,,,,1.7199999999999989,2,2,football,82.09000015258789,29.423333485921237,-8.959999847412103,left,46775.0,3.4799999999999898,-0.30753558831721856,10.25,4.3961968490598,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
33,2022100206,2280,52569.0,113,SNAP,14.0,HOU,ball_snap,,True,,1.0,FLAT,20,HOU,LAC,31,41,Man,WR,107.38999999999999,170.03999999999996,38.34,32.61,0.05,0.03,0.01,41,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,2.6599999999999966,2,2,football,40.3400001525879,23.9599990844727,-8.6500009155273,left,42935.0,3.7173243065409243,-0.637462164741009,8.6,4.062319034852546,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
34,2022100206,3703,42372.0,95,SNAP,4.0,HOU,ball_snap,True,False,True,1.0,OUT,10,HOU,LAC,25,85,Man,WR,251.31,202.13,32.019999999999996,33.443333333333335,1.82,1.5,0.19,35,1,1.0,1.0,3.0,1.0,6.0,WR,,,,,,,2.980000000000004,2,2,football,34.879997253418,23.583333333333336,-9.86,left,42935.0,7.078092963503655,-1.00102505732017,10.23,4.428866742596811,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
35,2022100206,3751,41246.0,67,SNAP,13.0,HOU,ball_snap,True,False,True,1.0,GO,16,HOU,LAC,19,91,Man,WR,293.88,333.0,27.42,37.373333333333335,1.17,2.43,0.13,29,1,1.0,1.0,3.0,1.0,6.0,WR,,,,,,,1.5799999999999983,2,2,football,29.410003662109403,27.283334096272835,-10.0899992370605,left,42935.0,6.761249884451838,-0.30753558831721856,10.25,4.3961968490598,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
36,2022100205,158,47847.0,169,SNAP,14.0,SEA,ball_snap,True,False,True,1.0,CROSS,3,SEA,DET,42,52,Man,WR,187.68000000000006,180.31999999999994,49.72,40.54,1.38,0.7,0.14,52,2,2.0,2.0,6.0,2.0,10.0,WR,-0.25,-5.18,-0.3500000000000001,-1.51,-1.2900000000000773,29.030000000000086,2.280000000000001,2,2,football,51.5499992370605,29.7700004577637,-10.769999542236299,left,52411.0,2.8369349657685166,1.6532708514132541,9.36,4.370257243684993,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
37,2022100205,464,43584.0,113,SNAP,11.0,DET,ball_snap,False,False,True,1.0,GO,5,DET,SEA,31,79,Man,WR,248.88,283.84,38.66,39.06333333333333,0.24,1.92,0.02,41,1,,1.0,4.0,1.0,5.0,WR,,,,,,,2.3400000000000034,2,2,football,40.7600021362305,29.683333714803037,-9.379999618530295,left,44873.0,6.10797020293977,0.44799976149806725,10.19,4.906821469356681,other,EMPTY,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
38,2022100205,486,43584.0,191,SNAP,11.0,DET,ball_snap,False,False,True,1.0,FLAT,5,DET,SEA,31,79,Man,WR,274.23,344.32,35.540000000000006,32.63333333333334,0.02,0.77,0.01,41,2,,2.0,8.0,2.0,12.0,WR,-2.1799999999999926,-7.039999999999992,-3.9999999999999996,-0.5900000000000001,176.32999999999998,92.45000000000005,5.459999999999994,2,2,football,40.860000610351605,29.523333867390935,-3.109999465942405,left,44873.0,8.996693837182622,0.44799976149806725,10.19,4.906821469356681,jet,SHOTGUN,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39,2022100205,486,44930.0,191,SNAP,8.0,DET,ball_snap,False,False,True,1.0,POST,5,DET,SEA,31,79,Man,WR,262.89,269.62,39.209999999999994,39.04333333333334,0.29,1.71,0.02,41,2,,2.0,8.0,2.0,12.0,WR,0.9099999999999966,16.990000000000002,0.29,1.71,-1.1100000000000136,-4.139999999999986,1.7900000000000063,2,2,football,40.860000610351605,29.523333867390935,-9.519999465942401,left,44873.0,6.018479874519809,0.39055697142612233,9.69,4.619727902109162,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
40,2022100205,560,48680.0,109,SNAP,85.0,DET,ball_snap,True,False,True,1.0,CROSS,10,DET,SEA,32,42,Man,WR,2.6000000000000227,6.019999999999982,75.17,27.083333333333336,8.14,0.48,0.81,78,2,2.0,2.0,6.0,2.0,10.0,WR,-0.6199999999999903,8.579999999999998,4.3500000000000005,-5.73,4.779999999999973,-303.67999999999995,2.8299999999999983,2,2,football,77.1699981689453,29.383332570393836,2.2999992370605007,right,52435.0,8.698563099730897,-0.04159214423271007,9.48,4.806974319857615,jet,SINGLEBACK,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
41,2022100205,843,44930.0,134,SNAP,8.0,DET,ball_snap,True,False,True,1.0,IN,3,DET,SEA,35,75,Man,WR,264.88,282.9,43.47,14.743333333333332,0.72,1.36,0.08,45,2,2.0,2.0,6.0,2.0,12.0,WR,0.35999999999999943,4.189999999999998,-1.6500000000000001,-0.5499999999999998,274.55999999999995,-70.34000000000003,1.5300000000000011,2,2,football,43.9499969482422,23.513333638509135,8.770000305175802,right,47941.0,5.697174738412015,0.39055697142612233,9.69,4.619727902109162,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
42,2022100205,1518,44930.0,99,SNAP,8.0,DET,ball_snap,True,False,True,1.0,CROSS,5,DET,SEA,21,31,Man,WR,178.26,178.79999999999995,29.15,42.08,6.01,1.26,0.59,31,2,2.0,2.0,6.0,2.0,12.0,WR,0.34999999999999787,-4.789999999999999,5.99,1.23,-159.45000000000005,77.14999999999998,1.8500000000000014,2,2,football,30.2299995422363,29.8099994659424,-12.270000534057598,left,54618.0,4.2291606732305675,0.39055697142612233,9.69,4.619727902109162,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43,2022100205,2401,44930.0,146,SNAP,8.0,DET,ball_snap,,True,,1.0,GO,8,DET,SEA,38,48,Man,WR,99.07,83.26999999999998,45.82,42.44,0.14,0.49,0.01,48,2,2.0,2.0,6.0,2.0,12.0,WR,0.6000000000000014,28.15,-1.0299999999999998,-4.1499999999999995,16.19999999999999,29.75999999999999,2.1799999999999997,2,2,football,46.25,23.7999992370605,-18.640000762939497,left,54618.0,2.698332818612265,0.39055697142612233,9.69,4.619727902109162,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
44,2022100205,3602,43584.0,139,SNAP,11.0,DET,ball_snap,False,False,True,1.0,GO,10,DET,SEA,25,85,Man,WR,277.9,272.86,32.59,19.433333333333337,0.09,0.29,0.04,35,2,2.0,2.0,6.0,2.0,10.0,WR,-0.009999999999990905,-18.86,-1.64,-4.33,97.71000000000004,68.34999999999997,2.4099999999999966,2,2,football,34.3000030517578,29.673333485921237,10.2400001525879,right,54574.0,7.433794455054565,0.44799976149806725,10.19,4.906821469356681,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45,2022100205,4002,47847.0,164,SNAP,14.0,SEA,ball_snap,False,False,True,1.0,HITCH,2,SEA,DET,43,53,Man,WR,94.38999999999999,135.11,50.87,16.32,0.21,0.44,0.02,53,2,2.0,2.0,6.0,4.0,10.0,WR,0.269999999999996,-15.68,-2.4,-1.67,-63.360000000000014,-81.02999999999997,2.1300000000000026,2,2,football,51.5499992370605,26.7399997711182,10.4199997711182,right,47864.0,2.8378160616925174,1.6532708514132541,9.36,4.370257243684993,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
46,2022100204,265,44852.0,174,SNAP,10.0,WAS,ball_snap,False,False,True,1.0,FLAT,10,WAS,DAL,37,47,Man,WR,92.60000000000002,313.28999999999996,44.32,20.0,0.31,0.28,0.03,47,2,2.0,2.0,6.0,2.0,10.0,WR,0.25,-15.189999999999998,-4.33,-1.53,128.77999999999997,-96.99000000000001,2.6799999999999997,2,2,football,46.4199981689453,29.6900005340576,9.6900005340576,right,47996.0,4.836620721123374,-0.6064067902830983,10.14,4.000717774762551,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
47,2022100204,1299,45052.0,116,SNAP,85.0,DAL,ball_snap,False,False,True,1.0,CORNER,10,DAL,WAS,25,35,Man,WR,83.45999999999998,93.15999999999997,32.59,20.68,0.42,1.11,0.04,35,1,1.0,2.0,2.0,1.0,5.0,WR,,,,,,,2.4099999999999966,2,2,football,34.3300018310547,26.75,6.07,right,52624.0,3.4383862493908386,-0.3563574913423508,10.19,4.13246975088968,other,SINGLEBACK,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
48,2022100202,266,42489.0,98,SNAP,14.0,BUF,ball_snap,True,False,True,1.0,SLANT,7,BUF,BAL,46,64,Man,WR,305.85,357.36,53.769999999999996,12.873333333333335,2.87,2.44,0.3,56,1,1.0,1.0,3.0,1.0,6.0,WR,,,,,,,2.230000000000004,2,2,football,55.9899978637695,23.493333180745434,10.6199998474121,right,42361.0,3.1104501281968893,0.7558939332163639,9.83,3.9836143619138604,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
49,2022100202,1699,43415.0,76,SNAP,10.0,BAL,ball_snap,False,False,True,1.0,IN,5,BAL,BUF,30,80,Man,WR,258.67,269.95,37.92,16.67333333333334,0.29,0.41,0.03,40,1,1.0,2.0,2.0,2.0,5.0,WR,,,,,,,2.0799999999999983,2,2,football,39.900001525878906,23.553332646687835,6.879999313354496,right,52647.0,3.430174922653366,-1.25284346449189,9.84,4.267689865379731,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
50,2022100202,3666,42489.0,137,SNAP,14.0,BUF,ball_snap,True,False,True,1.0,IN,2,BUF,BAL,28,82,Man,WR,273.02,199.49,36.05,9.853333333333339,1.14,1.88,0.12,38,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,1.9500000000000028,2,2,football,37.360000610351605,23.643332799275736,13.789999465942397,right,42361.0,2.420330555936525,0.7558939332163639,9.83,3.9836143619138604,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
51,2022100201,1173,52595.0,50,SNAP,11.0,CLE,ball_snap,,True,,1.0,GO,4,CLE,ATL,4,106,Man,WR,126.52999999999997,105.82,104.37,32.08,0.62,1.7,0.06,106,1,1.0,1.0,2.0,2.0,4.0,WR,,,,,,,1.6299999999999955,2,2,football,105.23999786377,23.7600002288818,-8.319999771118198,left,53469.0,4.632763753959392,-0.6412671556075401,9.62,4.0887910552061495,other,SINGLEBACK,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
52,2022100201,1642,54564.0,144,SNAP,18.0,CLE,ball_snap,True,False,True,1.0,GO,11,CLE,ATL,11,99,Man,WR,83.42000000000002,3.930000000000007,97.21,13.65,1.35,3.05,0.15,99,2,2.0,2.0,6.0,4.0,10.0,WR,-0.1700000000000017,4.83,1.34,3.04,-173.09999999999997,13.680000000000007,1.7900000000000063,2,2,football,98.7399978637695,26.6499996185303,12.999999618530298,right,52272.0,5.4823352688430145,0.41346609677632595,8.59,3.9780546369518333,short,EMPTY,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
53,2022100201,2819,54564.0,111,SNAP,18.0,CLE,ball_snap,,True,,1.0,GO,7,CLE,ATL,43,67,Man,WR,296.26,232.67000000000002,50.78,16.823333333333338,0.09,0.69,0.01,53,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,2.219999999999999,2,2,football,52.80999755859381,29.433333714803037,12.6100003814697,right,52527.0,8.198664525396799,0.41346609677632595,8.59,3.9780546369518333,other,SINGLEBACK,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
54,2022100201,3518,42347.0,160,SNAP,2.0,CLE,ball_snap,,True,,1.0,POST,10,CLE,ATL,25,85,Man,WR,267.84,270.99,33.81999999999999,9.483333333333334,0.06,0.58,0.0,35,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,1.1800000000000068,2,2,football,34.19000244140619,23.533334096272835,14.0500007629395,right,52424.0,2.7259493759055893,0.41580697675235595,10.21,4.15198239542582,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
55,2022100201,3636,53520.0,119,SNAP,10.0,CLE,ball_snap,,True,,1.0,HITCH,10,CLE,ATL,41,51,Man,WR,267.14,266.35,67.25999999999999,43.14333333333334,0.12,0.42,0.06,69,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,1.740000000000009,2,2,football,68.68000030517581,23.653333028157537,-19.4900003051758,left,38592.0,8.283236082594792,-0.1229426075393963,10.34,5.9312368972746325,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
56,2022100200,99,40488.0,121,SNAP,19.0,MIN,ball_snap,False,False,True,1.0,OUT,7,MIN,NO,38,48,Man,WR,90.70999999999998,94.15999999999997,46.29,39.53,0.35,0.92,0.03,48,2,2.0,2.0,6.0,2.0,10.0,WR,1.4200000000000017,14.490000000000002,-2.4299999999999997,-3.9299999999999997,-261.5300000000001,56.98999999999995,1.7100000000000009,2,2,football,47.2700004577637,29.9400005340576,-9.589999465942402,left,53505.0,2.5402362094891915,-0.19950773452486167,9.92,4.068782136231116,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
57,2022100200,1548,52430.0,123,SNAP,18.0,MIN,ball_snap,True,False,True,1.0,IN,10,MIN,NO,44,66,Man,WR,257.89,340.8,51.81999999999999,35.42333333333333,0.78,0.45,0.08,54,2,2.0,2.0,4.0,4.0,8.0,WR,0.9499999999999886,4.689999999999998,-3.76,-1.18,-13.129999999999995,-42.10000000000002,2.180000000000007,2,2,football,53.8000030517578,23.733332951863634,-11.690000381469698,left,53505.0,3.2259107241211833,-0.13173612421295355,9.81,4.139284458623608,short,I_FORM,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
58,2022100200,2902,52430.0,122,SNAP,18.0,MIN,ball_snap,False,True,True,1.0,GO,10,MIN,NO,23,87,Man,WR,97.57999999999998,177.68000000000006,85.43,30.19,0.01,0.01,0.01,87,1,1.0,1.0,3.0,1.0,5.0,WR,,,,,,,1.5699999999999932,2,2,football,86.4000015258789,23.8700008392334,-6.319999160766603,left,44823.0,2.437580767892616,-0.13173612421295355,9.81,4.139284458623608,other,SINGLEBACK,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
59,2022100200,3453,40488.0,114,SNAP,19.0,MIN,ball_snap,True,False,True,1.0,CROSS,4,MIN,NO,43,67,Man,WR,341.5,1.4499999999999886,49.25,22.903333333333336,6.31,1.2,0.62,53,2,2.0,2.0,6.0,2.0,12.0,WR,-0.20000000000000284,3.719999999999999,2.51,-3.49,-3.7700000000000387,18.399999999999977,3.75,2,2,football,52.75,29.923333485921237,7.020000152587901,right,44823.0,5.5920032188831925,-0.19950773452486167,9.92,4.068782136231116,short,SHOTGUN,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
60,2022092900,229,43344.0,163,SNAP,83.0,CIN,ball_snap,False,False,True,1.0,GO,5,CIN,MIA,9,19,Man,WR,282.76,334.53999999999996,99.38,10.223333333333336,0.05,0.04,0.01,101,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,1.6200000000000045,2,2,football,100.0,23.283334096272835,13.060000762939499,right,54936.0,2.3015212360523702,-0.2280965249374282,9.35,3.798005219273121,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
61,2022092900,503,43454.0,132,SNAP,10.0,MIA,ball_snap,False,False,True,1.0,ANGLE,4,MIA,CIN,5,105,Man,WR,84.86000000000001,172.02999999999997,100.2,26.38,0.08,0.33,0.01,105,1,1.0,1.0,3.0,1.0,5.0,WR,,,,,,,4.799999999999997,2,2,football,105.26000213623,24.0,-2.379999999999999,left,44872.0,8.714677274575342,-0.083112209674437,10.59,4.815274820143886,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
62,2022092900,944,53434.0,126,SNAP,1.0,CIN,ball_snap,False,False,True,1.0,FLAT,1,CIN,MIA,38,48,Man,WR,89.86000000000001,138.0,46.3,20.26,0.02,0.01,0.02,48,1,1.0,3.0,1.0,2.0,4.0,WR,,,,,,,1.7000000000000028,2,2,football,48.1199989318848,23.9099998474121,3.649999847412097,right,43327.0,3.614540081393487,-0.165720814373345,9.8,4.152898684210526,other,JUMBO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
63,2022092900,1316,53435.0,87,SNAP,17.0,MIA,ball_snap,True,False,True,1.0,IN,10,MIA,CIN,30,40,Man,WR,349.73,358.22,76.45,33.38333333333334,5.75,1.51,0.58,80,2,2.0,2.0,6.0,2.0,10.0,WR,-0.8599999999999994,10.770000000000003,3.7,-1.51,336.83000000000004,12.990000000000009,3.549999999999997,2,2,football,79.8300018310547,29.463332494099937,-3.9200008392334027,left,44872.0,6.3799999999999875,0.9838696508959386,10.24,4.5568974614945805,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
64,2022092900,2299,52441.0,158,SNAP,85.0,CIN,ball_snap,,True,,1.0,HITCH,6,CIN,MIA,50,60,Man,WR,88.55000000000001,100.86000000000001,57.38,43.37,0.16,0.24,0.02,60,2,2.0,2.0,6.0,2.0,12.0,WR,0.6700000000000017,19.499999999999996,-2.61,-2.33,-247.16999999999996,80.06,2.6199999999999974,2,2,football,58.9199981689453,29.7299995422363,-13.640000457763698,left,43327.0,2.766532125242718,-1.0825055466964857,9.79,3.9969871945950195,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
65,2022092900,2490,43344.0,215,SNAP,83.0,CIN,ball_snap,True,False,True,1.0,CROSS,6,CIN,MIA,45,65,Man,WR,87.76999999999998,107.35000000000002,63.65,22.68,0.67,0.83,0.07,65,2,2.0,2.0,6.0,4.0,10.0,WR,0.8799999999999955,-13.700000000000003,-2.5300000000000002,-1.62,-86.38,-77.67000000000007,1.3500000000000014,2,2,football,64.9599990844727,29.7800006866455,7.100000686645501,right,54936.0,3.1600000000000037,-0.2280965249374282,9.35,3.798005219273121,fly,EMPTY,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
66,2022092900,3221,52441.0,129,SNAP,85.0,CIN,ball_snap,True,False,True,1.0,GO,8,CIN,MIA,34,44,Man,WR,193.32,178.20000000000005,72.39,20.92333333333334,7.57,0.66,0.76,76,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,3.6099999999999994,2,2,football,75.6300010681152,25.373334248860637,4.450000915527298,right,46142.0,7.262265486747237,-1.0825055466964857,9.79,3.9969871945950195,other,I_FORM,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
67,2022092900,3757,46671.0,158,SNAP,14.0,MIA,ball_snap,False,False,True,1.0,HITCH,10,MIA,CIN,49,59,Man,WR,87.69999999999999,286.68000000000006,56.68,17.02,0.06,0.33,0.01,59,2,2.0,2.0,6.0,2.0,12.0,WR,0.21000000000000085,-17.040000000000003,-3.98,-1.65,97.95000000000005,-101.11999999999995,2.3200000000000003,2,2,football,58.6500015258789,29.5799999237061,12.559999923706101,right,43641.0,5.370707588390936,0.906976473372195,9.32,4.089694664130543,fly,SHOTGUN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
68,2022101000,447,47839.0,127,SNAP,17.0,KC,ball_snap,True,False,True,1.0,CROSS,10,KC,LV,35,75,Man,WR,355.84000000000003,41.039999999999964,39.18000000000001,23.253333333333337,4.09,5.75,0.39,45,2,2.0,4.0,4.0,4.0,10.0,WR,-4.209999999999994,-6.719999999999999,1.17,2.84,-126.26999999999998,111.11000000000001,5.819999999999993,2,2,football,44.650001525878906,23.483332951863634,0.2299996185302966,right,53509.0,10.610117812729493,1.1843500671311622,10.19,4.7256135230451175,orbit,SHOTGUN,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
69,2022101000,947,44931.0,168,SNAP,10.0,LV,ball_snap,False,False,True,1.0,OUT,1,LV,KC,1,11,Man,WR,292.18,275.83,107.41,22.303333333333335,0.03,0.05,0.02,109,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,1.5900000000000034,2,2,football,108.9700002670288,29.363334019978836,7.060000686645502,right,52546.0,2.8692333470807205,-0.657515997164107,9.93,4.536732328260561,other,SINGLEBACK,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
70,2022101000,1451,47839.0,111,SNAP,17.0,KC,ball_snap,True,False,True,1.0,CROSS,9,KC,LV,9,101,Man,WR,151.66999999999996,224.03999999999996,94.68,30.11,4.01,6.03,0.38,101,2,2.0,4.0,4.0,4.0,10.0,WR,-3.539999999999992,6.550000000000001,-0.10000000000000053,3.0100000000000002,-126.29999999999995,-200.80000000000007,6.319999999999993,2,2,football,100.300003051758,29.9200000762939,-0.1899999237061003,left,53472.0,9.280732729693266,1.1843500671311622,10.19,4.7256135230451175,orbit,SHOTGUN,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
71,2022101000,1500,47839.0,134,SNAP,17.0,KC,ball_snap,True,False,True,1.0,CROSS,1,KC,LV,1,109,Man,WR,164.84000000000003,186.58000000000004,106.88,29.59,5.47,3.92,0.52,109,1,1.0,1.0,3.0,2.0,5.0,WR,,,,,,,2.1200000000000045,2,2,football,109.120002746582,23.6299991607666,-5.960000839233398,left,47817.0,4.960453608290274,1.1843500671311622,10.19,4.7256135230451175,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
72,2022101000,1962,44874.0,146,SNAP,9.0,KC,ball_snap,False,False,True,1.0,IN,10,KC,LV,48,62,Man,WR,69.11000000000001,61.29000000000002,60.95,17.87,0.24,0.75,0.02,62,1,1.0,1.0,3.0,1.0,8.0,WR,,,,,,,1.0499999999999972,2,2,football,60.7599983215332,23.8400001525879,5.9700001525879,right,47817.0,5.068589547398766,-0.026045315804367614,9.38,4.157890251672507,other,SHOTGUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
